,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
125,49330,366018,290319,38514,3263874,293,4544,4517,10949157,100373,14303,10870,73139,13937,7500,73534,7110017,0,17991,76,0,12102,869,93,9316,9140,12042,1278801,2633,4126,0,26130,1768,34252,570624,646798,0
126,33705,268558,196228,27631,2388180,185,2875,2866,7840050,75049,9473,7990,54312,9356,4541,54239,5424492,0,12721,59,0,9294,532,51,5731,5798,9292,995022,2058,2896,1,20795,1019,24667,470296,548038,0
127,29277,236217,163823,25589,2195593,129,2399,2371,6802733,66476,7727,8464,49514,7567,3740,48918,5026336,0,11405,39,0,8696,401,48,4604,4782,8692,941619,2771,3440,0,25272,841,21998,496533,591986,0
128,41617,340319,235801,36571,3251310,191,3376,3370,9665358,94057,11032,12641,71801,11040,5279,71590,7283287,1,15873,66,0,12791,583,56,6446,6675,12743,1356910,4204,5269,0,39302,1109,32043,734734,894555,0
129,45024,353353,260776,39275,3190779,215,3922,3885,10270993,99550,12798,13009,73485,12765,6352,73506,7139295,1,16969,62,0,12156,695,59,7827,7757,12045,1290474,4223,4879,1,31347,1380,32880,616792,721471,0
130,33490,263312,194589,28885,2346268,217,3017,2983,7855857,73503,9491,8753,53928,9409,4871,53868,5303693,0,12507,56,0,9166,530,53,5871,5910,9051,950265,2623,3239,0,21231,1022,24319,449021,511502,0
131,31454,242862,182955,26476,2172199,183,2765,2749,7278533,66891,8675,8089,49122,8757,4547,49646,4911896,1,11615,49,0,8282,508,45,5721,5568,8214,895219,2322,2967,0,19643,1030,22978,420369,480670,0
132,45274,345062,265485,36739,3079606,291,4193,4072,10257180,95891,12988,10927,69684,13091,6866,70064,6827765,3,16235,63,0,11239,723,59,8379,8414,11247,1223124,3080,3981,0,26629,1606,32044,567754,652742,0
133,47855,365074,280471,41807,3257526,294,4452,4490,10787591,101649,13728,13921,74558,13811,7099,74719,7205319,0,17557,74,0,11774,833,116,8878,8711,11874,1286560,4240,4980,0,30800,1600,34241,597184,683214,0
134,10956,87606,61398,8682,854223,50,899,856,2674564,23646,2925,2402,18790,2779,1383,18408,1932131,0,4063,7,0,3006,130,17,1738,1772,2979,342687,714,1019,0,8118,292,8588,178756,212416,1
135,20947,162851,122210,17984,1430032,125,1927,1917,4790113,45340,6025,5820,32979,5894,3041,32808,3228583,2,7858,50,0,5546,335,25,3777,3725,5600,590118,1750,2126,0,13516,687,15076,279240,316473,0
136,32451,255834,188846,28077,2227119,160,2934,3022,7444424,72048,9286,8895,51582,9230,4751,51845,5049633,0,12409,49,0,8740,487,58,5838,6017,8830,919132,2605,3319,0,20938,1098,23629,430060,487154,0
137,46020,345816,271609,38145,3062007,260,4422,4352,10186761,95975,13215,11781,69778,13358,7095,69872,6687536,0,16988,93,0,11461,776,81,8797,8687,11495,1214729,3232,4241,0,26719,1735,32483,551303,629178,0
138,43628,333017,256084,35517,2875576,238,3996,3932,9629769,94257,12874,10468,67103,12766,6558,67141,6396843,0,15997,77,0,10871,721,75,8148,8024,10870,1151637,2621,3748,0,23799,1453,30638,515101,580953,0
139,8904,96634,37351,11743,1001719,13,368,355,2138104,27198,1695,6677,21337,1741,499,21481,2426690,0,3417,14,0,4036,52,10,644,631,4002,439281,3400,2774,0,24367,73,7359,388551,539380,1
140,13658,153360,39245,25343,1639832,13,513,520,2873753,40910,1686,17749,35185,1625,471,35026,4050218,0,3578,13,0,5662,31,14,615,602,5760,699247,12823,8202,0,57096,68,11510,855440,1282232,1
141,9789,98437,45572,12921,1011456,15,557,533,2448250,27739,2046,6612,22458,2017,717,22314,2420873,0,3788,15,0,4026,76,13,875,851,4022,434269,3136,2802,0,21583,120,8527,335327,433264,1
142,20245,162628,116559,18072,1405542,100,1684,1850,4686140,46723,5744,5967,33050,5778,2737,33161,3240009,2,7754,48,0,5654,331,37,3634,3402,5650,590317,1626,2125,0,13728,646,14706,280069,319782,0
143,43376,342213,257419,35657,3077915,200,3773,3639,10028392,96839,12753,10335,69803,12596,6123,69676,6878005,0,16995,82,0,11899,633,64,7247,7429,11749,1248242,2548,3772,0,26531,1349,31655,577776,675815,0
144,47196,364732,277454,38858,3293601,224,4227,4152,10821016,101685,13569,11891,73671,13441,6794,74200,7306575,1,17400,68,0,12186,785,73,8191,8388,12152,1320010,3492,4412,0,29361,1479,34288,615263,714165,0
145,34366,263194,201529,26438,2315950,178,3016,3024,7823791,73506,9873,7249,52171,9710,4935,52020,5175659,0,13158,58,0,8761,575,61,6410,6314,8710,941537,1635,2754,0,18302,1123,24424,424469,482100,0
146,33450,252642,197766,25508,2246671,160,2936,3023,7646765,69853,9281,6816,49801,9519,5031,49930,4985851,0,12484,50,0,8354,567,48,6256,6147,8390,914832,1836,2648,0,17342,1152,23815,413216,470360,0
147,46073,344645,274171,35076,3079237,256,4186,4338,10352027,95527,13538,9890,68784,13414,7008,68852,6726050,2,16872,64,0,10918,784,83,8747,8625,11013,1215412,2440,3556,0,23207,1644,32531,537952,618578,0
148,47450,353924,279497,36800,3213548,253,4335,4344,10762066,97381,13508,10357,70847,13327,7016,70611,7020778,0,17099,81,0,11367,800,61,8840,8688,11811,1269075,2832,3888,0,25237,1630,34003,568800,659246,0
149,34277,262212,200125,27426,2332245,171,3174,3196,7851900,71763,9643,7764,52931,9657,4968,52849,5210384,0,12728,58,0,8699,533,53,6156,6292,8742,945203,2093,2999,0,19481,1149,24843,434872,496914,0
150,19749,153544,115988,15354,1358592,102,1758,1735,4577935,43029,5646,4095,30972,5631,2821,30712,3069490,0,7488,33,0,5136,310,24,3609,3545,5253,563656,862,1411,0,10638,629,14401,256138,294714,0
151,12868,133561,48729,15366,1309686,15,667,671,2867120,36844,2255,7525,30033,2170,741,30853,3255144,0,4234,15,0,4888,74,12,981,968,5121,574185,3628,3562,0,30796,122,11373,524316,706477,1
152,41129,316725,236321,32542,2855663,227,3490,3659,9421172,87703,11535,9369,64397,11437,5844,64786,6367588,3,15230,72,0,10644,652,56,7411,7254,10709,1152714,2488,3361,1,23595,1336,30180,537513,625694,0
153,34523,265498,197837,27967,2344688,170,3054,2998,7721147,74068,9591,8052,53592,9701,4853,53878,5290523,1,12742,55,0,8886,545,63,6303,6256,8766,969092,2066,2891,0,20184,1079,25062,454939,526430,0
154,32657,249889,189679,25072,2199093,165,2901,2925,7319428,69210,9114,6650,50038,9138,4768,49923,4929009,0,12214,49,0,8147,519,46,5996,5901,8403,914419,1482,2343,0,16678,1072,23555,420899,480618,0
155,48216,350345,282844,35543,3106011,345,4505,4496,10433433,96429,13642,9124,68411,13702,7821,68444,6716331,1,17356,73,0,10848,894,72,9495,9553,10888,1219082,2171,3327,1,22070,1817,32932,544382,620396,0
156,48763,372847,284774,41771,3254089,279,4368,4510,10671676,104326,14115,13659,75376,14130,7280,75562,7189066,0,18197,75,0,12531,819,71,8974,9106,12283,1296200,4184,5021,1,30862,1712,34252,605398,696723,0
157,33569,262271,194255,27879,2294477,183,2972,2856,7571781,74144,9526,8320,52853,9555,4956,52711,5177039,1,12876,55,0,8944,542,73,5937,6039,8834,947812,2375,3032,0,20441,1001,24100,445866,512725,0
158,32860,248576,189060,25775,2171245,162,2972,2927,7244318,69448,8977,7599,49855,9134,4824,49348,4865125,1,12176,51,0,8564,554,50,6071,5990,8351,890818,2068,2971,0,18992,1146,23362,415377,473753,0
159,48407,360448,286076,39052,3146684,295,4474,4468,10466515,99578,14381,11871,70721,14429,7799,71008,6884775,0,17437,85,0,11691,932,68,9541,9271,11680,1241117,3692,4303,0,27164,1833,32444,566158,653603,0
160,33221,251350,192702,26001,2179538,188,3035,2999,7445635,70416,9510,7689,49943,9397,4994,50120,4902363,2,12159,43,0,8172,588,44,6168,6168,8200,884071,2208,2826,0,18289,1113,23151,403000,454197,0
161,47536,353653,275957,37474,3033711,316,4415,4392,10103767,97811,13855,11493,70151,13627,7623,69934,6686445,1,17300,84,0,11303,856,71,9135,9259,11178,1198843,3734,4480,0,27744,1852,31594,551436,626970,0
162,34914,254915,203391,25894,2171620,239,3273,3225,7376615,70270,9772,7223,49038,9990,5653,49038,4788030,0,12782,64,0,8124,660,64,6816,6952,8213,884570,1931,2674,0,17171,1334,23185,396328,443032,0
163,47768,349853,281520,35392,3065312,341,4554,4492,10423539,96137,13939,9897,68614,13688,7749,68671,6688805,1,16917,81,0,10953,873,76,9415,9282,10826,1192224,2746,3871,0,24096,1894,31923,536054,610997,0
164,48828,363617,286765,36838,3173094,309,4505,4555,10708158,101086,14173,10072,72078,14157,7812,71830,6994931,2,17653,84,0,11432,910,84,9490,9322,11419,1248254,2575,3890,1,25229,1801,33252,560044,634250,0
165,34672,266221,200533,25764,2299136,187,3156,3133,7629647,74712,9825,7097,52131,9809,5275,52888,5178730,1,12925,55,0,8693,562,56,6340,6358,8728,948134,1641,2468,1,19066,1192,24196,444945,511723,0
166,33418,251958,196964,25612,2183382,214,3089,3068,7455527,69977,9746,7071,49454,9630,5268,49385,4874387,0,12446,66,0,8115,592,56,6262,6426,8126,883268,1826,2551,0,17023,1273,23403,398630,446787,0
167,46837,348007,275103,35693,3058748,283,4269,4376,10201027,96988,13464,10000,68549,13473,7187,68982,6724499,1,17085,80,0,11134,887,77,8956,9071,10977,1209539,2801,3689,0,24454,1669,31663,546469,628963,0
168,33782,258306,193408,26946,2177636,199,3096,2985,7278299,72298,9554,7525,51350,9641,4996,51813,4940235,1,12406,55,0,8532,580,64,6109,6243,8374,901057,1892,2911,1,18781,1180,23683,412775,465787,0
169,47451,352992,277579,37238,3049783,326,4517,4358,10364051,97938,13675,10436,69999,13887,7424,70029,6747234,2,17096,81,0,11326,874,85,8983,8983,11276,1194358,2703,3813,0,25014,1777,32401,537730,606581,0
170,49285,365713,287720,38241,3185169,331,4685,4777,10734692,100790,14223,10411,71879,14390,8041,72334,7005237,1,17357,70,0,11366,938,92,9567,9709,11309,1240538,2460,3800,0,24504,1835,33382,557889,635265,0
171,36505,271650,211348,29126,2336975,230,3456,3574,7886007,74416,10218,8295,53780,10358,5761,54402,5196705,1,13102,62,0,8720,681,56,7037,6993,8881,939311,2014,3001,0,18958,1370,25005,421370,470132,0
172,15028,154185,60893,19889,1743843,22,731,734,3948094,40055,2348,10800,34923,2235,775,34539,4203624,1,4873,25,0,6455,66,14,1080,1085,6330,748631,5578,4890,0,41818,133,13074,708792,1029437,1
173,18998,194962,78426,30339,2107623,30,1006,1077,5312305,52319,3182,17305,46144,3212,1153,45984,5272232,0,6371,37,0,8386,136,27,1512,1522,8430,920300,9163,7378,0,51937,203,16639,752567,971595,1
174,12075,162586,69475,15781,926185,29,875,929,2836325,60747,3814,8992,29653,3353,1574,27583,2555664,0,4529,16,0,3998,89,13,1976,1800,3721,458544,3668,3006,0,19385,252,10621,333828,398026,1
175,26772,206184,152752,20309,1743358,142,2390,2343,5993261,58533,7714,5030,41408,7692,3816,41057,4059992,0,9591,36,0,6607,396,25,4821,4783,6579,721591,1439,2026,0,14106,763,19222,332587,373539,0
176,38049,288052,223429,27730,2447573,208,3477,3625,8597046,79633,11278,6226,56177,11338,5656,56299,5543411,0,13664,53,0,8776,645,58,7089,6981,8606,968834,1349,2356,0,16283,1271,26348,423423,470657,0
177,34920,267342,203340,26516,2305916,176,3142,3080,7983482,75033,10257,6402,53425,10149,5109,53139,5259558,0,12684,51,0,8566,572,46,6311,6317,8364,929408,1491,2341,0,16829,1058,24972,412069,462111,0
178,46052,363897,267604,35811,3128546,262,3943,4010,10515613,103278,13751,9365,73695,13684,6411,73658,7129569,0,16986,67,0,11669,755,72,8072,7979,11707,1253557,2565,3757,0,25650,1424,33466,571830,653727,0
179,49896,378970,298330,36661,3373493,289,4390,4465,11521245,104968,14664,8387,74691,14736,7627,74169,7444871,1,18107,74,0,11878,889,76,9454,9391,11610,1310937,1960,3164,0,23063,1708,35294,583769,670437,0
180,39817,296354,236222,28055,2510225,292,3773,3721,8710403,82145,11930,6160,56779,11845,6585,56609,5559916,0,14525,64,0,8889,748,69,7737,7840,8872,993287,1349,2247,0,16129,1487,26897,429240,477389,0
181,31991,246926,188390,23937,2183415,161,2735,2857,7519855,69200,9337,5795,49254,9167,4562,48872,4974434,0,12037,58,0,7994,494,44,5669,5550,7979,886857,1305,2178,0,16013,980,23550,402965,457439,0
182,45634,356069,271047,33996,3244927,230,4003,3962,10757876,100302,13192,8259,72677,13301,6251,71918,7275927,2,17342,59,0,11889,783,60,7874,7930,11690,1300386,2113,3244,0,25141,1381,34152,600701,704106,0
183,46705,370184,272871,36821,3449981,179,3906,3844,11157160,103895,13251,10428,77378,13017,5941,77025,7789531,2,17724,85,0,12913,732,73,7392,7253,13079,1399109,2787,4063,0,30966,1257,34962,669339,797755,0
184,35919,275660,209039,26168,2465318,190,3278,3076,8256315,76326,10219,6446,55200,10308,5063,55558,5568704,0,13143,48,0,9191,607,66,6345,6225,9190,998960,1533,2425,0,18603,1152,26031,461696,533998,0
185,32814,256013,191493,24880,2276420,145,2863,2752,7660674,71930,9338,6515,51329,9355,4540,51689,5217139,1,12298,41,0,8565,484,36,5631,5557,8533,941224,1554,2369,0,17958,997,24184,437777,506582,0
186,48642,364920,290523,35353,3228720,281,4346,4349,11019864,101622,14532,8512,71405,14481,7407,71985,7123031,0,17880,66,0,11440,828,57,8873,8837,11430,1271088,2114,3279,0,22435,1582,33993,559314,640843,0
187,49606,379725,293620,37989,3379701,283,4349,4400,11372002,106146,14467,10131,75945,14385,7193,75705,7511166,0,18121,82,0,12254,814,68,8917,8975,12362,1334578,2586,3902,0,26351,1595,35039,603478,697185,0
188,39172,295966,230672,31184,2531996,231,3646,3623,8701189,82383,11557,8637,58369,11344,6173,58951,5660828,0,14210,61,0,9400,682,69,7457,7388,9327,1007931,2121,3184,1,19185,1376,27047,444644,495956,0
189,36147,270218,209927,27541,2299609,229,3425,3338,7889004,75377,10343,7482,53533,10587,5773,52937,5148506,1,13090,49,0,8610,601,56,6743,6859,8594,922112,1637,2549,0,17397,1303,24580,410568,456515,0
190,49664,371574,296566,37731,3261798,323,4605,4556,11070932,102787,14748,9787,72808,14540,7634,72691,7129889,1,18518,87,0,11725,931,82,9563,9641,11551,1280658,2163,3606,1,23448,1703,34146,560111,638992,0
191,49764,373175,294206,38244,3274597,280,4477,4464,11074824,104350,14617,10175,73397,14577,7568,73552,7205288,3,18397,79,0,11852,853,84,9067,9200,11687,1289310,2526,3833,0,24216,1666,34229,567400,646379,0
192,39434,293563,233957,29603,2518979,245,3713,3691,8623052,80998,11741,7732,57031,11590,6296,56922,5522431,0,14575,71,0,9200,722,61,7620,7662,9126,995757,1837,2908,0,18081,1497,27121,436468,482044,0
193,36534,272514,215443,28434,2337097,234,3396,3342,8099749,76010,10669,7370,53513,10702,5780,53603,5178188,2,13536,55,0,8643,653,60,6977,7017,8683,932156,1702,2736,0,17369,1375,24939,408532,452987,0
194,48473,365809,288519,37620,3202231,287,4410,4367,10757938,101471,14259,10126,71659,14268,7475,72208,7040635,2,17878,81,0,11569,784,69,8889,9028,11540,1262665,2712,3769,1,24695,1672,33649,566583,644099,0
195,50568,384770,304144,39978,3411661,262,4772,4604,11529628,107356,15265,10854,76546,14908,7659,76399,7499702,1,19145,82,0,12317,907,80,9524,9319,12322,1342276,2671,3985,0,25528,1703,35586,592126,679472,0
196,38120,291328,226459,30221,2543717,204,3332,3489,8567495,80192,11260,8364,57845,10964,5624,57725,5637275,1,14350,67,0,9510,622,53,6940,7095,9459,1021990,2151,2962,0,20055,1281,27066,459523,526741,0
197,36058,275254,212415,29560,2372792,192,3226,3311,8129704,77045,10579,8497,54936,10544,5163,54520,5332712,0,13377,55,0,8990,598,55,6630,6701,8898,960297,2225,3110,1,19239,1192,25624,427462,478830,0
198,47483,362635,280406,37984,3168818,236,4262,4323,10732390,101731,14363,10544,71798,14077,7153,72282,7033212,3,17324,94,0,11527,803,75,8705,8656,11597,1253036,2458,3759,0,24080,1560,33179,558188,637899,1
199,19842,146456,113308,13721,1391334,84,1643,1672,4541014,39819,5284,3366,30511,5264,2728,30319,3103317,0,7294,22,0,5144,296,26,3495,3417,5191,572282,850,1316,0,10801,550,14806,265515,309913,0
200,30169,226396,177631,23276,1915721,181,2848,2919,6550423,62664,8711,6440,44604,8585,4775,44226,4262102,1,11445,50,0,7253,510,48,5770,5777,7200,783993,1637,2397,0,14917,1156,20828,346510,381717,0
201,19735,148188,118632,14373,1289095,121,1781,1762,4391521,41225,5846,3641,28857,5633,3101,28636,2854412,0,7267,21,0,4799,305,29,3694,3758,4663,523948,982,1428,0,9563,702,13767,234998,265197,0
202,20392,143659,119591,13590,1337809,133,1854,1864,4501952,37980,5830,2875,28230,5610,3236,28425,2892883,1,7608,19,0,4879,366,28,3967,4039,4785,535807,578,1049,0,8529,757,14110,235958,269495,1
203,44827,345162,263914,37823,3005118,237,3998,4059,10057748,96771,13232,12057,69774,13148,6689,69035,6687932,3,16614,70,0,11336,749,69,8058,8025,11225,1200114,3375,4252,0,26299,1489,31748,548273,628161,0
204,51352,392266,302989,40186,3383055,301,4677,4638,11495778,109868,15369,11166,77562,15190,7507,77457,7512156,1,18783,93,0,12208,874,86,9311,9438,12144,1319624,2531,3905,0,26062,1725,35339,587710,666649,0
205,35513,272987,208102,26658,2439927,195,3046,3058,8110399,76780,10216,6793,54841,9900,4981,54648,5469359,1,13431,46,0,9395,582,58,6253,6303,9058,1003068,1760,2625,0,19458,1131,25743,466102,541791,0
206,18630,145357,110402,13701,1287520,95,1609,1553,4273726,41257,5449,3162,29133,5340,2542,29108,2909746,0,7385,25,0,4722,285,25,3153,3352,4830,536147,669,1217,0,9515,531,13695,243350,280961,0
207,14482,110321,83144,10251,1044608,62,1168,1212,3338836,29644,3775,2407,22626,3710,1979,22658,2323372,0,5410,18,0,3882,230,18,2544,2572,3866,429543,581,958,0,8120,419,10911,203221,239660,1
208,45695,350171,270059,36211,3081777,264,4079,4075,10272546,97204,13139,10104,70146,13406,6769,70304,6801631,1,16972,78,0,11537,794,94,8253,8439,11512,1228635,2688,4038,2,25654,1580,32197,554949,635877,0
209,21124,155711,123515,15160,1477634,121,1854,1949,4991806,41451,5923,3771,31540,5810,3098,31427,3267248,0,7557,33,0,5226,367,32,4033,3917,5283,589880,928,1452,0,10496,716,15472,268970,305904,1
210,29405,213736,171521,20651,1931476,179,2708,2788,6662588,57703,8175,4853,41844,8061,4701,42088,4308112,1,10802,34,0,6843,474,31,5650,5763,6942,770898,1217,1804,0,13294,1070,20670,345456,384982,0
211,36872,283238,217957,28494,2452756,181,3292,3249,8345839,79570,10588,7488,56735,10734,5473,56082,5503609,1,13748,65,0,9196,637,62,6658,6799,9058,990926,1889,2952,0,19105,1212,26219,446579,504537,0
212,35331,266930,207930,26459,2325493,180,3224,3155,7923802,75030,10164,7034,52533,10110,5319,52269,5197520,1,13341,50,0,8496,573,36,6508,6617,8472,937008,1827,2620,0,17687,1261,24952,422383,477325,0
213,40029,305859,235995,29815,2745881,216,3506,3371,9105048,86279,11629,7662,60843,11548,5647,61363,6091401,0,15399,58,0,10089,642,66,6857,7067,10181,1109926,2038,3116,0,21811,1228,28418,508688,591492,0
214,12874,95265,74256,9401,889178,95,1137,1212,2895064,25695,3530,2127,19239,3517,1911,19419,1957876,0,4728,13,0,3205,208,10,2454,2337,3150,354634,513,769,0,6381,390,9343,162767,193142,1
215,44795,325262,265121,32471,2869334,290,4110,4130,9850291,89137,12771,8123,62830,12970,7272,62529,6218397,0,16142,72,0,10143,842,67,8837,8855,9885,1108084,1890,3023,0,19937,1707,30095,486686,550270,0
216,12894,94038,75228,8677,889803,71,1189,1150,2950726,24836,3542,1895,18933,3540,1982,18932,1927352,0,4514,27,0,3059,220,15,2523,2350,3061,347945,421,719,0,5937,457,9051,157266,183623,1
217,23305,179665,138045,18476,1566992,151,2132,2088,5339297,50113,6707,5354,35799,6604,3561,36045,3529591,0,8897,39,0,6122,383,49,4231,4465,6025,639598,1296,1993,0,12974,823,16590,290762,327532,0
218,47849,364156,282906,36541,3252128,257,4224,4126,10660663,102370,14349,9676,73465,14124,6946,73172,7164641,0,18183,70,0,12106,777,63,8145,8572,12110,1302637,2462,3859,0,26070,1447,33829,594014,686183,0
219,49127,374023,292841,38210,3362870,252,4427,4230,11186899,104605,14574,10416,75523,14486,7011,75208,7428335,0,18686,82,0,12284,784,84,8736,8708,12424,1340102,2662,3862,0,26313,1506,34735,600629,695686,0
220,37049,284985,218297,28619,2556567,168,3196,3098,8462457,79793,10574,7488,57591,10583,5074,57074,5712843,1,14344,65,0,9655,642,55,6482,6450,9784,1048853,1988,3062,0,20771,1169,26682,483110,558831,0
221,33661,261293,198177,25677,2318393,174,2900,2841,7761416,72810,9857,6726,52380,9678,4741,52097,5213307,0,12945,50,0,8725,521,53,5819,5916,8971,955497,1731,2628,0,18522,999,24348,438880,502787,0
222,46363,358626,273615,36858,3206198,213,4123,4181,10599245,99819,13351,9958,72436,13553,6558,72278,7136224,0,17336,90,0,11944,716,94,8172,8392,12021,1287055,2612,3866,0,25911,1462,33581,586024,676213,0
223,28989,222794,168672,22363,1906530,166,2608,2650,6487364,61832,8258,6268,43666,8114,4345,43877,4324056,1,11117,51,0,7301,470,53,5444,5378,7405,790506,1570,2443,0,15735,1036,20562,360060,403292,0
224,21882,161814,123213,15771,1491301,101,1855,1912,4809543,43398,5814,3758,33411,5954,3205,33272,3344629,0,8092,27,0,5502,352,35,3755,3987,5535,620167,974,1502,0,11836,727,15943,291322,336891,1
