,0,1,2,3,4,5,6,7,8,9,10
369,69167,84209,55600,81566,96746,108784,85756,89161,95360,156787,1
370,32374,46749,18866,25742,34703,35700,27041,48010,44761,76198,1
371,62624,108281,38832,70045,107283,116710,80679,116114,126453,182131,1
372,65597,86707,33836,43305,48920,57708,52598,89351,105526,159876,1
373,80949,106561,44724,56300,69910,73083,63718,111395,104526,182786,1
374,42020,57681,21490,27324,35616,35388,28495,63078,56681,94563,1
375,56423,81930,35826,49728,63745,61765,47965,85900,79279,128639,1
376,66944,88734,40795,51966,65780,67259,56854,91739,89953,146440,1
377,71697,89358,42165,59686,80065,85628,66433,94381,97788,157599,1
378,48161,66688,25144,32359,41096,43538,36191,71808,74406,110497,1
379,143352,199110,78592,105587,133611,142816,117565,214153,215710,342176,1
380,42784,54974,21931,28726,32099,38846,33966,57598,65127,106253,1
381,55406,94954,42076,65615,80089,82812,60381,105136,84981,145702,1
382,68016,115221,45619,64049,91034,78285,58850,118852,98775,159859,1
383,73577,95789,45329,58095,68902,71500,64295,98859,104992,166534,1
384,66715,89421,38587,48720,57861,61228,53827,92065,95455,153369,1
385,79783,105035,44543,55833,66179,69883,61327,109953,108529,177527,1
386,76224,102457,43730,54992,68121,71299,61215,105862,104121,172139,1
387,58388,79196,36619,49030,62110,61532,51393,81518,80291,129587,1
388,104513,132981,70566,89623,104148,110790,95768,138412,137843,225724,1
389,80946,107024,45330,62538,75733,85634,72078,112592,127317,193880,1
390,104665,124451,81340,121329,145082,169130,133903,131637,146905,230102,1
391,75057,98982,43663,53463,62497,64740,59464,102920,102448,167742,1
392,82020,106464,40764,50729,52583,65665,62627,110285,129961,203606,1
393,63701,79927,32115,39859,46046,54915,49281,85288,91804,148264,1
394,64294,94738,35645,47003,63142,62560,50153,98454,93697,146026,1
395,57193,74327,29272,36934,38984,48140,44743,77423,91139,140821,1
396,47143,63998,28747,39709,50255,49639,41226,67217,61606,103420,1
397,44439,62745,27628,36904,49406,47631,37422,64263,57651,98759,1
398,27261,41575,16849,22693,32774,29298,22160,43939,35365,59862,1
399,66245,83209,38174,51786,55880,69322,63071,85544,107231,161362,1
400,43506,63278,23193,29998,40356,41533,33278,67723,61159,101320,1
401,51379,66235,24986,33034,38466,44045,35891,73909,72558,117065,1
402,42498,63333,25736,34397,45851,43525,33755,66183,54511,95555,1
403,40695,80070,28209,50041,63061,70905,48693,90684,92514,124792,1
404,48141,64076,23087,29969,37809,40086,35159,68527,70017,111513,1
405,41804,68965,27501,37374,51905,45057,34468,70892,59288,95738,1
406,48796,71409,27245,36617,50676,46747,36152,73414,66881,111919,1
